Id Cliente,No Crédito,Ciclo de crédito,Tasa Corriente,Tasa Mora,Plazo,Frecuencia,Monto del crédito aprobado,Monto desembolsado,Fecha de desembolso,Saldo de capital,Fecha del primer pago,Fecha de la última cuota del crédito,Días de vencimiento,Valor de la cuota,Capital adeudado a la fecha,Intereses corrientes adeudado a la fecha,Intereses en mora adeudado a la fecha,Pagaré,Estado del crédito,Capital vencido,Marcaciones,Intereses corrientes causados a la fecha,Intereses en mora causados a la fecha
620436c13b10c49767004840,62162fe7644baa0748fba9e6,1,0.273503788,0.274492636,12,1,1318000,1318000,23/02/2022,905519.13,22/03/2022,22/02/2023,0,124899.1262,404440.26,1216.7,0,3413,active,0,,9576.56,0
620fb9cd3b10c4b64a002127,62196f14644baa0748fbaba3,1,0.273503788,0.274492636,12,1,1518000,1518000,25/02/2022,1032728.18,26/03/2022,26/02/2023,0,143851.9527,465812.08,0,0,3629,active,0,BID,671.42,0
62563dce3b10c43ea20009ab,62693d3eae938c784da30cca,1,0.284797331,0.285794215,12,1,1018000,1018000,27/04/2022,1018000,25/05/2022,25/04/2023,44,96914.93024,152456,41010.76,105.4,5310,active,152456.00,BID,7728.18,620.43
5ea1f8ea2f41f3b1ca000385,61894dd8fe25582b78e86b5d,1,0.258103357,0.259096061,12,1,1418000,1418000,09/11/2021,0,06/12/2021,06/11/2022,0,133524.5309,908732.28,0,0,1732,reliquidated,0,,0,0
60311683b93bdc7340000052,60579fb702b7580916e7bef8,1,0.324562451,0.2612,8,2,250000,250000,11/03/2021,0,24/03/2021,12/05/2021,0,34673.83562,250000.05,0,0,7924-0390,writeOff,0,,0,0
5f28ad4f33eebb46c500004c,6216dadf3dc7ae07606e5dff,2,0.273503788,0.274222881,3,1,275587.56,275587.56,23/02/2022,0,25/02/2022,25/04/2022,0,95626.80218,275587.58,0,0,1402-01,closed,0,,0,0
5f9473912f41f3c72c000dd8,60106b2196e1f27f82835a78,1,0.259318406,0.2598,3,1,250000,250000,15/01/2021,0,15/02/2021,15/04/2021,0,86587.37405,250000.01,0,0,4492-0226,writeOff,0,,0,0
6182df27024a4ae952000475,62333c1835c3116f5d9ff65c,2,0.276097266,0.277102976,12,1,1218000,1218000,17/03/2022,1035049.92,12/04/2022,12/03/2023,26,115545.2579,277250.94,21375.66,0,4112,active,94300.86,BID,18050.68,0
6283185a024a4ae77a00042d,6286d23b1168b20559abea9e,1,0.284797331,0.285794215,12,1,924000,924000,19/05/2022,856340.96,20/06/2022,20/05/2023,0,87966.00741,68466.84,0,0,6094,active,807.80,,10626.96,0
6260b458024a4a4d5b000002,6279a0220804180730c4f1af,1,0.284797331,0.285794215,12,1,1524000,1524000,09/05/2022,1265987.18,06/06/2022,06/05/2023,0,145086.7914,228234.72,26405.4,0,5747,active,0,BID,853.14,0
5f9433f9b93bdc67c5000020,61a6514158ed7c12871d338a,1,0.258103357,0.259096061,12,1,1218000,1218000,30/11/2021,0,26/12/2021,26/11/2022,0,114691.7338,676333.47,0,0,2057,reliquidated,0,BID,0,0
616ee987024a4a828e000001,617dba7d5db66e2b94a82c23,1,0.255203446,0.256356757,6,1,1518000,1518000,29/10/2021,0,05/12/2021,05/05/2022,0,270199.7444,1518000.02,0,0,1676,closed,0,,0,0
62abbd8d024a4a961b0024aa,62b4d84a599f3a5ea6a0141c,1,0.290001,0.306004007,12,1,1824000,1824000,24/06/2022,1824000,24/07/2022,24/06/2023,0,174013.0975,0,0,0,6777,active,0,,17777.55,0
5f43fee42f41f370b4000265,5fed052150145169700e3f22,1,0.260801629,0.2619,3,1,250000,250000,23/12/2020,0,23/01/2021,23/03/2021,0,86604.2537,250000.02,0,0,8404-0190,writeOff,0,,0,0
5fd934cf33eebb4c9d000095,617b0d7efe25582b78e841be,1,0.255203446,0.257896017,12,1,1318000,1318000,29/10/2021,493769.13,04/12/2021,04/11/2022,4,123958.5002,844992.3,0,0,1592,active,20761.43,,1017.86,136.54
5faf5fc6a3f1783c6c000040,623f1b983bccfe32809cb7cf,2,0.276097266,0.277102976,12,1,2218000,2218000,26/03/2022,1886178.86,02/05/2022,02/04/2023,6,210410.0017,504878.96,38754.44,0,4529,active,173057.82,,7419.6,0
602d7a762f41f38896000644,60861b85ec481e6633ea1f26,1,0.260801629,0.2597,6,1,700000,700000,13/04/2021,0,13/05/2021,13/10/2021,0,124757.2824,700000.03,0,0,2992-0632,closed,0,,0,0
5fa487c9b93bdcba9b00000a,612426a3f33ebc2ea2105afd,2,0.257599871,0.259318406,5,1,213961.63,213961.63,23/08/2021,0,24/09/2021,24/01/2022,0,45299.46627,213961.65,0,0,9683-1220,closed,0,,0,0
6022dc3ab93bdcd3de000002,616f2eed7141de215cbb164d,1,0.255203446,0.257896017,12,1,1318000,1318000,21/10/2021,0,18/11/2021,18/10/2022,0,123958.5002,844992.3,0,0,1463,reliquidated,0,,0,0
628d2293024a4a7edf000417,629e7592f13c3f719a5541b7,1,0.290001,0.306004007,12,1,2024000,2024000,06/06/2022,1872687.84,10/07/2022,10/06/2023,0,193093.481,0,0,0,6356,active,0,BID,1282.34,0
62019f0b024a4aca9000d8c6,62163267644baa0748fba9ef,1,0.273503788,0.274492636,12,1,1518000,1518000,23/02/2022,1278440.81,19/03/2022,19/02/2023,50,143851.9527,465812.08,40040.19,1217.54,3444,active,226252.89,BID,13684.91,1586.03
62472f88024a4a9f81000c2b,6256ebbb6577d8256405787d,1,0.284797331,0.285794215,12,1,1518000,1518000,13/04/2022,1518000,10/05/2022,10/04/2023,59,144515.5836,227336.16,60096.01,157.14,5065,active,227336.16,BID,27152.28,2179.72
61fd8917024a4aca900024b4,620fa85888f4071f1bcf9940,1,0.273503788,0.274492636,12,1,1318000,1318000,18/02/2022,797147.99,18/03/2022,18/02/2023,0,124899.1262,404440.26,0,0,3334,active,0,BID,518.26,0
5e4d97712f41f37f32000579,615db9297141de215cbb156b,1,0.255203446,0.256356757,9,1,1518000,1518000,14/09/2021,0,14/10/2021,14/06/2022,0,185199.9596,1518000.04,0,0,1063,closed,0,,0,0
61678d85b5326f00bc00060b,62137f813dc7ae07606e4f81,2,0.273503788,0.274492636,12,1,1518000,1518000,21/02/2022,1036104.75,17/03/2022,17/02/2023,0,143851.9527,465812.08,6960.8,0,3280,active,0,,13764.31,0
5f2c042ea3f1781b83000cb1,5fd4530a85d5675ef09f6fd3,1,0.26675055,0.2676,3,1,350000,350000,09/11/2020,0,09/12/2020,09/02/2021,0,121340.4963,350000.01,0,0,9726-0096,writeOff,0,,0,0
5ebdc6212f41f3fd65001753,61a547cf58ed7c12871d2e98,1,0.258103357,0.259096061,12,1,1518000,1518000,29/11/2021,675081.93,04/01/2022,04/12/2022,0,142940.9294,842918.07,0,0,2147,active,0,,1263.39,0
62279433024a4a5dfb0001c1,6233423deefb4f6f439c4100,1,0.276097266,0.277102976,12,1,2018000,2018000,17/03/2022,1678481.96,12/04/2022,12/03/2023,26,191437.0529,459353.36,72183.51,0,4129,active,119835.32,BID,29271.78,0
6234d3cd024a4a0c12001a25,62427a9b3bccfe32809cd522,1,0.276097266,0.277102976,6,1,618000,618000,29/03/2022,318414.1,25/04/2022,25/09/2022,0,110524.5075,299585.9,0,0,4561,active,0,,1762.2,0
61f820e9b5326f8cc7000026,6228ab5e7ea16a513a88a35b,1,0.276097266,0.277102976,12,1,1218000,1218000,09/03/2022,801660.18,06/04/2022,06/03/2023,0,115545.2579,373487.33,18121.34,0,4021,active,0,,525.58,0
5f6410bbb93bdc220d000004,6151ff25ca42661742164007,1,0.25690418,0.257896017,9,1,1218000,1218000,28/09/2021,-92.69,20/10/2021,20/06/2022,0,148680.9135,1218000.03,0,0,1183,closed,0,,185.38,0
605564932f41f3e8a8001c67,60861884ec481e6633ea1f02,1,0.260801629,0.2597,6,1,800000,800000,20/04/2021,0,20/05/2021,20/10/2021,0,142579.7514,800000.04,0,0,6086-0708,writeOff,0,,0,0
62065238024a4aca90012496,621d75f8644baa0748fbad66,1,0.273503788,0.274492636,12,1,1218000,1218000,28/02/2022,1127366.24,01/04/2022,01/03/2023,68,115422.713,373754.35,64668.12,3910.89,3731,active,283120.59,BID,3668.88,731.22
5f41890e2f41f340fb000eb1,6094a823b0562e1761fe1285,1,0.260801629,0.2597,8,3,350000,350000,29/04/2021,0,14/05/2021,29/08/2021,0,47675.5256,350000.04,0,0,2489-0678,closed,0,,0,0
5f66c630b93bdcee79000017,600875b94b77396b1de60620,1,0.259318406,0.2598,3,1,350000,350000,15/01/2021,0,15/02/2021,15/04/2021,0,121222.3237,350000.02,0,0,8377-0223,writeOff,0,,0,0
61f823d33b10c49767001c09,6212b2ca644baa0748fba8d6,1,0.273503788,0.274492636,12,1,1318000,1318000,20/02/2022,0,16/03/2022,16/02/2023,0,124899.1262,404440.26,0,0,3276,closed,0,,0,0
6185b80d024a4a648f00103f,61a5474f45670412a5e098e8,1,0.258103357,0.259096061,12,1,1818000,1818000,29/11/2021,775034.28,04/01/2022,04/12/2022,0,171190.1249,1009502.67,0,0,2102,active,0,BID,957.04,0
623e6848024a4a01770008d2,6255eb574d9cef240c6250ef,1,0.284797331,0.285794215,12,1,2018000,2018000,12/04/2022,2018000,10/05/2022,10/04/2023,59,192116.237,302216.32,81295.97,208.9,5141,active,302216.32,BID,36095.72,2897.64
5f2b97fcb93bdc5087000061,61bb335c58ed7c12871da007,1,0.260905515,0.261900245,12,1,1218000,1218000,16/12/2021,630094.4,17/01/2022,17/12/2022,0,114825.1595,573743.37,14641.72,0,2440,active,0,,8090.7,0
62117183024a4a79f6007502,621be83c3dc7ae07606e8b64,1,0.273503788,0.274492636,12,1,1218000,1218000,27/02/2022,1218000,26/03/2022,26/02/2023,104,115422.713,373754.35,87152.01,8672.28,3701,active,373754.35,BID,7419.28,2195.88
5f46bb5e2f41f31a1d00002a,604636b7306c2b71417f4ef0,1,0.262286454,0.2631,5,1,500000,500000,24/02/2021,0,05/04/2021,05/08/2021,0,105956.0763,500000.02,0,0,3759-0326,closed,0,,0,0
623228d4024a4aeba60005da,62427d40dc3af1326611a96b,1,0.276097266,0.277102976,12,1,1518000,1518000,29/03/2022,1173334.48,23/04/2022,23/03/2023,0,144004.6811,345539.36,0,0,4594,active,873.84,,11655.22,0
61eb0cf3024a4ac5f10005c0,6202f0ed88f4071f1bcf4950,1,0.273503788,0.274492636,12,1,1718000,1718000,08/02/2022,1299370.76,12/03/2022,12/02/2023,26,162804.7791,527183.88,54971.61,0,2921,active,108554.64,,21614.8,859.16
620a8ad53b10c4b64a000008,621bf890644baa0748fbac35,1,0.273503788,0.274492636,12,1,1018000,1018000,27/02/2022,922268.49,19/03/2022,19/02/2023,80,96469.88657,312382.54,64260.37,2684.61,3385,active,216651.03,BID,9177.42,1841.39
621da60c024a4a79f60112b6,629febcfff16e971a2817b16,1,0.290001,0.306004007,12,1,2024000,2024000,07/06/2022,1865225.87,10/07/2022,10/06/2023,0,193093.481,0,0,0,6371,active,0,BID,7663.38,0
6250d14d024a4a86a80007ad,626bd7311f3d497864e37d0d,1,0.284797331,0.285794215,12,1,1018000,1018000,29/04/2022,1018000,01/06/2022,01/05/2023,37,96914.93024,152456,43877.71,50.99,5387,active,152456.00,BID,3811.14,305.94
622d0f28024a4a9cd6000b91,6255cd0f3aa3ff48ac79284a,1,0.276097266,0.27722311,12,1,1418000,1418000,30/03/2022,1418000,02/05/2022,02/04/2023,67,134518.2067,322776.54,86896.69,2359.92,4390,active,322776.54,BID,4740.12,840.9
622660bf024a4aaa1700000c,622a8b4704e5fd25b21c616d,1,0.276097266,0.277102976,6,1,518000,518000,10/03/2022,518000,10/04/2022,10/09/2022,89,92640.28302,251109.23,29845.08,1857.84,4033,active,251109.23,BID,6621.44,3124.32
5f85fa7e2f41f3343f0023bf,6025a70e7ccf694cafef77b6,1,0.262286454,0.2631,3,1,250000,250000,09/02/2021,0,09/03/2021,09/05/2021,0,86621.13443,250000.01,0,0,3328-0284,writeOff,0,,0,0
5f91a58b2f41f3000e000b3b,61f2c869c6584b180f729486,2,0.263906738,0.265260912,9,1,693916.89,693916.89,27/01/2022,219582.86,25/02/2022,25/10/2022,0,84897.50154,370421.86,5508.95,0,9078-0010,active,0,,1682.65,0
61b3612a3b10c4f3a7001ced,61f1ed23c6584b180f7282fa,1,0.260905515,0.262286454,6,1,1218000,1218000,27/12/2021,0,02/02/2022,02/07/2022,0,217082.8042,1218000.02,0,0,2522,closed,0,,0,0
62acbb4f024a4a961b002ee0,62c6e3b4d48b8660cf189062,1,0.299993123,0.319200166,12,1,1524000,1524000,07/07/2022,1524000,10/08/2022,10/07/2023,0,145977.3902,0,0,0,6888,active,0,BID,0,0
5f29a00e33eebb01520003b2,60861884ec481e6633ea1ed6,2,0.260801629,0.2597,8,3,350000,350000,15/04/2021,0,30/04/2021,15/08/2021,0,47675.5256,350000.04,0,0,5920-0665,writeOff,0,,0,0
6216ebc7024a4a79f600ba54,621d7a21644baa0748fbada3,1,0.273503788,0.274492636,12,1,1218000,1218000,28/02/2022,1012650.24,01/04/2022,01/03/2023,37,115422.713,373754.35,62282.74,776.2,3784,active,168404.59,,3668.88,282.3
626ab99a3b10c4f285000edf,6279993eb3d4fa0721087247,1,0.284797331,0.285794215,12,1,2024000,2024000,09/05/2022,2024000,09/06/2022,09/05/2023,29,192687.4448,149974.98,42691.77,0,5721,active,149974.98,BID,39145.68,0
6243b9cf3b10c411aa000801,625d90045665d85598dec85c,1,0.284797331,0.285794215,12,1,2018000,2018000,18/04/2022,1835828,12/05/2022,12/04/2023,26,192116.237,302216.32,72028.38,0,5233,active,120044.32,BID,32908.32,0
5f35bb56b93bdc265e00000c,60579fb7a2b9fb0932b63f7a,1,0.262286454,0.2612,5,1,500000,500000,18/03/2021,0,20/04/2021,20/08/2021,0,105956.0763,500000.02,0,0,9851-0469,closed,0,,0,0
61ea0a3f3b10c47593000126,620a8ca405d0071f31a33dca,1,0.273503788,0.274492636,12,1,1518000,1518000,14/02/2022,1262066.5,12/03/2022,12/02/2023,57,143851.9527,465812.08,78518.65,1020.11,3223,active,209878.58,,19324.94,2509.08
62170fe1024a4a79f600bcea,621be903644baa0748fbac21,1,0.273503788,0.274492636,12,1,1218000,1218000,27/02/2022,823838.31,01/04/2022,01/03/2023,0,115422.713,373754.35,18897.35,0,3739,active,0,,3863.09,0
62460d22c43a9a8e91000132,624dcf14a26c0278f83c9250,1,0.284797331,0.285794215,9,1,1018000,1018000,06/04/2022,0,07/05/2022,07/01/2023,0,125378.1546,318309.7,0,0,4981,reliquidated,0,,0,0
5f6f78aa2f41f3405e000e13,60b673c21a5bfc0e96ec8aa9,1,0.259318406,0.2583,6,1,700000,700000,27/05/2021,0,15/07/2021,15/12/2021,0,124715.145,700000.03,0,0,8500-0915,closed,0,,0,0
62543a94024a4aa5f700003c,626bd75eae938c784da30daf,1,0.284797331,0.285794215,12,1,1218000,1218000,29/04/2022,1218000,01/06/2022,01/05/2023,37,115955.1916,182408.07,52498.05,61.01,5390,active,182408.07,BID,4559.88,366.06
62460d22c43a9a8e91000132,62c7ad48d48b8660cf1896d1,2,0.284797331,0.295360889,7,1,824942.66,824942.66,08/07/2022,824942.66,17/07/2022,17/01/2023,0,128004.4871,0,0,0,4981-00,active,0,,0,0
5f06346fb93bdc9abe00006e,629ffc2aff16e971a2817b35,2,0.255203446,0.256356757,12,1,1537836.73,1537836.73,07/06/2022,0,03/07/2022,03/06/2023,0,144634.2448,115227.74,0,0,1343-00,reliquidated,0,,0,0
5f06346fb93bdc9abe00006e,62c7af27d48b8660cf1896d2,3,0.290001,0.30604999,12,1,1566755.45,1566755.45,08/07/2022,1566755.45,23/07/2022,23/06/2023,0,149471.4741,0,0,0,1343-00,active,0,,0,0
6021b21ab93bdcde6400007d,615e04599776092172fed4a5,1,0.255203446,0.257896017,12,1,1518000,1518000,11/10/2021,0,10/11/2021,10/10/2022,0,142768.5913,973215.72,0,0,1309,reliquidated,0,,0,0
6021b21ab93bdcde6400007d,62c7b1558ce45f60b9d062c9,2,0.255203446,0.256356757,4,1,555336.2,555336.2,08/07/2022,555336.2,18/07/2022,18/10/2022,0,145533.8623,0,0,0,1309-00,active,0,,0,0
6230f8b5024a4a432b0010ed,623a38ae9b5ad74fbd77994c,1,0.276097266,0.277102976,12,1,1518000,1518000,22/03/2022,1405152.26,20/04/2022,20/03/2023,49,144004.6811,345539.36,56021.36,156.56,4294,active,232691.62,BID,15505.14,1388.8
6251d8fd024a4aa9be00078a,62693ed1ae938c784da30cd1,1,0.284797331,0.285794215,12,1,2018000,2018000,27/04/2022,2018000,25/05/2022,25/04/2023,44,192116.237,302216.32,81295.97,208.9,5330,active,302216.32,BID,15319.63,1229.81
621e9e14024a4a79f6012401,6228a9b944a7435126e65d94,1,0.276097266,0.277102976,12,1,1618000,1618000,09/03/2022,1096197.85,06/04/2022,06/03/2023,0,153491.1554,496143.26,25028.66,0,3976,active,0,BID,718.68,0
624df74e024a4a97180002a5,62698df8ae938c784da30cd9,1,0.284797331,0.285794215,12,1,1218000,1218000,27/04/2022,1218000,25/05/2022,25/04/2023,44,115955.1916,182408.07,49067.86,126.1,5352,active,182408.07,BID,9246.46,742.32
5fcfa0df2f41f32a3e0001d3,613fe737ca42661742161fa6,1,0.256697022,0.257896017,9,1,1018000,1018000,13/09/2021,0,05/10/2021,05/06/2022,0,124258.6528,1018000.04,0,0,1060,reliquidated,0,,0,0
605026c02f41f3875e0074f4,609cdad89101cb0d71bd641a,1,0.259318406,0.2583,6,1,600000,600000,03/05/2021,0,03/06/2021,03/11/2021,0,106898.6957,600000.03,0,0,2128-0713,closed,0,,0,0
61fcb296024a4aca90001989,620fa6fa88f4071f1bcf9931,1,0.273503788,0.274492636,12,1,1318000,1318000,18/02/2022,1318000,17/03/2022,17/02/2023,113,124899.1262,404440.26,94896.18,9364.46,3288,active,404440.26,BID,13113.94,4409.39
624cd8c9024a4a66370021ee,6256eb559fbf31257d40ae7b,1,0.284797331,0.285794215,12,1,1618000,1618000,13/04/2022,1618000,10/05/2022,10/04/2023,59,154035.7143,242312.2,64055.04,167.5,5060,active,242312.20,BID,28940.88,2323.4
626b4225024a4a87780003e7,627c177b1af5327742aeb130,1,0.284797331,0.285794215,12,1,2024000,2024000,11/05/2022,2024000,12/06/2022,12/05/2023,26,192687.4448,149974.98,44192.16,0,5820,active,149974.98,BID,36281.34,0
5ac826f665ff2c3ac9000014,621d74ec644baa0748fbad4e,1,0.273503788,0.274492636,12,1,1518000,1518000,28/02/2022,1518000,01/04/2022,01/03/2023,98,143851.9527,465812.08,112741.08,10657.8,3611,active,465812.08,,4572.48,1353.3
6228d2e3024a4a5329001172,6255cd0f8410e848c30d8ce7,1,0.276097266,0.27722311,12,1,1218000,1218000,26/03/2022,1218000,26/04/2022,26/03/2023,73,115545.2579,277250.94,72880.14,2083.96,4333,active,277250.94,BID,8233.6,1460.64
5fb93b532f41f31f940005d9,60b53ed2c6513c0eaa8ffca8,1,0.259318406,0.2583,5,1,500000,500000,26/05/2021,0,15/07/2021,15/11/2021,0,105894.5392,500000.03,0,0,8193-0905,closed,0,,0,0
621121373b10c4b64a002c1f,6255cd0f3aa3ff48ac792853,1,0.276097266,0.27722311,12,1,2018000,2018000,31/03/2022,1714885.67,02/05/2022,02/04/2023,6,191437.0529,459353.36,35002.1,0,4854,active,156239.03,BID,6745.8,0
6227bff8024a4a5dfb0002b3,626bd7fdae938c784da30db9,1,0.284797331,0.285794215,12,1,2018000,2018000,29/04/2022,2018000,25/05/2022,25/04/2023,44,192116.237,302216.32,78485.47,208.9,5420,active,302216.32,BID,15319.63,1229.81
6213b452024a4a79f6007970,621d794c644baa0748fbad89,1,0.273503788,0.274492636,12,1,1318000,1318000,28/02/2022,0,26/03/2022,26/02/2023,0,124899.1262,404440.26,0,0,3655,closed,0,BID,0,0
6226b99f3b10c4b64a00b178,623b4760888aa24fa665eaf5,1,0.276097266,0.277102976,12,1,2018000,2018000,23/03/2022,1965878.27,18/04/2022,18/03/2023,81,191437.0529,459353.36,0,0,4198,active,407231.63,,22935.88,3686.67
605d30632f41f38423000001,609cdad87049bc0d5541fb8a,1,0.259318406,0.2583,6,1,800000,800000,04/05/2021,0,04/06/2021,04/11/2021,0,142531.5943,800000.03,0,0,0466-0742,closed,0,,0,0
5f84f48da3f178a1fa00003f,6197d8a93d5e1f7528581e76,2,0.258103357,0.259318406,6,1,1218000,1218000,25/09/2021,0,01/11/2021,01/04/2022,0,216944.2392,1218000.03,0,0,1122,closed,0,,0,0
60ecb934024a4a3281000538,615f01297141de215cbb1584,1,0.25690418,0.257896017,6,1,1018000,1018000,11/10/2021,0,05/11/2021,05/04/2022,0,181271.5881,1018000.04,0,0,1291,closed,0,,0,0
6297ab2d1ee94d549c000029,62a1022cf13c3f719a555bbe,1,0.290001,0.306004007,12,1,2024000,2024000,08/06/2022,2024000,10/07/2022,10/06/2023,0,193093.481,0,0,0,6479,active,0,,42595.42,0
621977da3b10c4b64a006e4b,628647c36c67ba6a467892ee,1,0.284797331,0.285794215,12,1,2024000,2024000,19/05/2022,2024000,19/06/2022,19/05/2023,19,192687.4448,149974.98,43146.57,0,3998,active,149974.98,BID,25051.38,0
5f4701d52f41f3e3c7001bef,607372e8ec481e6633ea1b60,1,0.259318406,0.2597,8,3,500000,500000,08/04/2021,0,23/04/2021,08/08/2021,0,68078.51162,500000.05,0,0,6048-0187,closed,0,,0,0
600b50652f41f3d89b000a62,620fa6b288f4071f1bcf992e,1,0.273503788,0.274492636,12,1,1618000,1618000,18/02/2022,1618000,18/03/2022,18/02/2023,112,153328.3659,496497.97,119368.05,11816.13,3310,active,496497.97,,16071.8,5404.96
62465d65024a4ac6ca005273,62698e391f3d497864e35c2b,1,0.284797331,0.285794215,12,1,1518000,1518000,27/04/2022,1518000,25/05/2022,25/04/2023,44,144515.5836,227336.16,61153.08,157.14,5356,active,227336.16,BID,11523.87,925.13
5f7000b4b93bdc0fb900003d,607372e8ea6a57664b69a0f2,1,0.259318406,0.2597,8,3,350000,350000,05/04/2021,0,20/04/2021,05/08/2021,0,47654.95814,350000.03,0,0,9345-0546,writeOff,0,,0,0
5ef2ae52b93bdca6c5000014,622f9382ca4c9f7a3e812102,2,0.276097266,0.277102976,12,1,2018000,2018000,14/03/2022,1558646.64,12/04/2022,12/03/2023,0,191437.0529,459353.36,0,0,4104,active,0,,23092.1,0
622122691ee94daeab000195,62334d4beefb4f6f439c4107,1,0.276097266,0.277102976,5,1,518000,518000,17/03/2022,518000,10/04/2022,10/08/2022,89,110065.5591,304465.35,27074.39,2252.84,4148,active,304465.35,,5959.72,3788.2
601c1d7a2f41f31e2f000001,60579fb7a2b9fb0932b63f71,1,0.301459085,0.2612,5,1,500000,500000,17/03/2021,0,16/04/2021,16/08/2021,0,106757.4695,500000.02,0,0,6954-0430,closed,0,,0,0
6216262f3b10c4b64a005235,623b4b93888aa24fa665eb34,1,0.276097266,0.277102976,12,1,1518000,1518000,23/03/2022,1166068.71,19/04/2022,19/03/2023,0,144004.6811,345539.36,789.98,0,4190,active,0,,14041.21,0
620d1863024a4a79f60033b3,621d80cf644baa0748fbadef,1,0.273503788,0.274492636,12,1,1218000,1218000,28/02/2022,843002.59,01/04/2022,01/03/2023,0,115422.713,373754.35,1114.42,0,3788,active,0,,3288.42,0
5eb2c65ea3f1783e620001f6,611d27aaa8125d2ebec3e061,1,0.257599871,0.256697022,9,1,1500000,1500000,04/08/2021,0,20/09/2021,20/05/2022,0,183145.7211,1500000.04,0,0,1610-1188,closed,0,,0,0
62409a0b3b10c465ad000d86,626801d7ae938c784da30be3,1,0.284752035,0.286262693,12,1,1318000,1318000,12/04/2022,1120612.86,12/05/2022,12/04/2023,0,125473.0177,197387.14,0,0,4924,active,0.00,,20176.04,0
6220e2803b10c4b64a00949a,6273be5f1db8db187c755473,1,0.284752035,0.286262693,12,1,1418000,1418000,29/04/2022,1305962.42,01/06/2022,01/05/2023,7,134992.9735,212363.4,35198.25,0,5374,active,100325.82,,5279.7,0
6286e09db5326f63fa000003,628e5605355a677e5ae88aee,1,0.284797331,0.285794215,6,1,1024000,1024000,25/05/2022,862680.18,26/06/2022,26/11/2022,0,183491.505,161882.04,0,0,6213,active,562.22,,7503.08,0
5f938b49b93bdc6c02000054,60861884ec481e6633ea1ed8,1,0.260801629,0.2597,8,3,350000,350000,15/04/2021,0,05/05/2021,20/08/2021,0,47675.5256,350000.04,0,0,6551-0672,writeOff,0,,0,0
61703e5e024a4a0511000414,625574c93aa3ff48ac791e37,2,0.276097266,0.27722311,15,1,1474119.1,1474119.1,30/03/2022,1474119.1,02/05/2022,02/07/2023,67,115175.0992,260021.08,90886.04,1900.98,1553-01,active,260021.08,,5123.76,677.4
62425400024a4a555e001b14,62a2952568f9600badcb192f,2,0.284752035,0.286262693,12,1,1252264.56,1252264.56,09/06/2022,0,16/06/2022,16/05/2023,0,121215.0329,92792.26,0,0,5496-00,reliquidated,0,BID,0,0
5e2b8bce33eebbd950000006,60f60c7740fd654071cddba7,2,0.256356757,0.2577,6,1,1200000,1200000,13/07/2021,0,13/08/2021,13/01/2022,0,213652.9542,1200000.03,0,0,0648-1114,closed,0,,0,0
617d336b024a4a82fd003fe4,621630953dc7ae07606e5dbb,1,0.273503788,0.274492636,12,1,1118000,1118000,23/02/2022,775930.97,22/03/2022,22/02/2023,0,105946.2998,343068.45,0,0,3420,active,999.42,BID,8499.58,0
6231266b024a4a2ff80009c7,623a37b3888aa24fa665e01f,1,0.276097266,0.277102976,12,1,1518000,1518000,22/03/2022,1405152.26,20/04/2022,20/03/2023,49,144004.6811,345539.36,55787.01,156.56,4286,active,232691.62,BID,15505.14,1388.8
625f7350024a4acff20011d3,62799338b3d4fa0721087237,1,0.284797331,0.285794215,12,1,1524000,1524000,09/05/2022,1524000,09/06/2022,09/05/2023,29,145086.7914,112925.82,32145.47,0,5711,active,112925.82,,29475.32,0
62b39829024a4a54b400011a,62be2286599f3a5ea6a054ba,1,0.290001,0.306004007,12,1,1524000,1524000,30/06/2022,1524000,01/08/2022,01/07/2023,0,145392.5222,0,0,0,6853,active,0,,8348.64,0
5fbef098b93bdcf39f000005,6153b7e8ca4266174216422b,2,0.25690418,0.257896017,9,1,1518000,1518000,28/09/2021,0,20/10/2021,20/06/2022,0,185301.8282,1518000.05,0,0,1137,closed,0,,108.43,0
5f3dfdd7b93bdc1807000033,6025a70e0af6304ccad44cc0,2,0.262286454,0.2631,5,1,700000,700000,09/02/2021,0,09/03/2021,09/07/2021,0,148338.5069,700000.02,0,0,4121-0285,writeOff,0,,0,0
62a4f3b2024a4a1ab20042bf,62b1c96a4f22915ebd1fb682,1,0.290001,0.306004007,12,1,1524000,1524000,21/06/2022,1524000,20/07/2022,20/06/2023,0,145392.5222,0,0,0,6692,active,0,,17010.48,0
61e4b681024a4a48e90012c9,620854de88f4071f1bcf6ac9,1,0.273503788,0.274492636,12,1,1518000,1518000,12/02/2022,1518000,12/03/2022,12/02/2023,118,143851.9527,465812.08,81538.48,0,3102,active,465812.08,,19324.94,6949.48
5f307afd33eebbfa9a000ddb,5fd4519e43d64d5ed419ca22,1,0.26675055,0.2714,3,1,140000,140000,30/10/2020,0,30/11/2020,30/01/2021,0,48536.19854,140000.01,0,0,9911-0042,writeOff,0,,0,0
620a6aa03b10c49767005fce,621bf90e644baa0748fbac36,1,0.273503788,0.274492636,12,1,1418000,1418000,27/02/2022,1267749.84,19/03/2022,19/02/2023,80,134375.5394,435126.16,0,0,3392,active,284876.00,,12783.5,2517.25
5f273f5eb93bdc18c80003e7,5fd456af85d5675ef09f71fe,1,0.26675055,0.2676,3,1,250000,250000,26/11/2020,0,26/12/2020,26/02/2021,0,86671.7831,250000.01,0,0,4789-0149,writeOff,0,,0,0
